Date,GPPObs,TERObs,NEEObs,GPPAss,TERAss,NEPAss
2019-01-31 00:00:00,2.8388540543452727,-2.318959999175162,0.94244424898769,2.611706095603523,-1.473196004145417,0.469384720225586
2019-02-01 00:00:00,2.6219865973042644,-2.194002331102835,1.0041575221644792,2.7104384510289945,-1.3962275205643493,0.25811834711143344
2019-02-02 00:00:00,2.2705856467105017,-2.1720051225829162,0.5011144971597941,2.4258933254193984,-1.4584935939677441,0.10176168856304912
2019-02-03 00:00:00,2.2779560910836456,-2.4493498026628533,0.6687473391655617,2.13361595346874,-1.2884343696358072,0.8739666799358672
2019-02-04 00:00:00,1.9675049299218115,-2.481527288427745,0.14171665667746647,2.059750821875291,-1.3125698516170963,0.5987578925413087
2019-02-05 00:00:00,2.305158990847805,-2.4633674772406167,-0.09013890201083052,1.9119975353952063,-1.4612296094852162,0.8485398322955349
2019-02-06 00:00:00,1.9391169939176638,-2.446934922190534,-0.6650023001527715,2.7777566926660278,-1.583931676806057,0.8079170114048415
2019-02-07 00:00:00,2.445419746595132,-2.343782712058154,-0.39932692253658575,2.90280183827324,-1.5073917338060023,0.7953762874907228
2019-02-08 00:00:00,2.0091426561728043,-2.0180808203848954,0.5248286820755352,2.340583803931323,-1.6292798536638697,0.6088699097617036
2019-02-09 00:00:00,1.9416761866449694,-1.8899114748145744,0.5355137048165397,2.905816312502198,-1.680514366131639,0.46166855325485223
2019-02-10 00:00:00,1.8637393936879474,-2.1184391451161266,0.8648499538369443,2.5292891250522787,-1.7017864163875613,0.7975772275178505
2019-02-11 00:00:00,2.698846788683859,-1.9899415479420048,1.8525733052507123,2.401515863546515,-1.6739024473817066,0.8874933905483151
2019-02-12 00:00:00,2.8869386958295116,-1.9023026629993038,1.7795350065024464,2.556098956475887,-1.6931665369399418,0.6309057917802036
2019-02-13 00:00:00,2.7857823387106726,-2.087939851632112,1.2206633082767346,1.8936082731747654,-1.7806693248876102,0.33703916467664236
2019-02-14 00:00:00,3.0518935417316695,-1.9412993071186622,0.8620219901903479,1.8895568343868085,-1.6879275792104755,0.23192956157608305
2019-02-15 00:00:00,2.0320355259504472,-2.0044115303731544,0.8750574395187398,1.8099645459663158,-1.7207329322149194,0.48403812831284654
2019-02-16 00:00:00,2.2503886261262815,-2.259604084405025,0.6125797983584613,1.9594358434108698,-1.6001283553170278,0.7134795002161078
2019-02-17 00:00:00,3.3934062460677454,-2.1390967892217803,0.4567436754149741,2.1214615769582306,-1.6169640337606157,0.7658672435570721
2019-02-18 00:00:00,3.3760699628492463,-2.0900705577470524,1.0319110021447293,2.140859670247741,-1.5722229211544025,0.3834519429096863
2019-02-19 00:00:00,3.3414089989950844,-2.126925233611271,1.4868632315291213,2.154510036956325,-1.5784872398575762,0.5761007777694096
2019-02-20 00:00:00,3.5497752167762826,-2.1245228561977223,0.6562442822376903,2.4828666047623464,-1.539272165994302,0.8409664523817706
2019-02-21 00:00:00,3.8746878080127933,-2.232323068369859,0.4084170748264969,2.548763381530305,-1.5576468315923453,0.8240155192950813
2019-02-22 00:00:00,2.7740406240579536,-2.1030588939443464,0.3851853398223134,2.541636570905519,-1.595811380143493,1.194511918974747
2019-02-23 00:00:00,2.10982686110414,-2.1112424890321306,0.8336428088108694,2.5764929890548887,-1.5626378220557229,0.795720779898864
2019-02-24 00:00:00,2.496907389518173,-2.0858504539168505,1.4057095557201462,3.105866893815361,-1.4238098253220222,0.925971272920483
2019-02-25 00:00:00,2.3642519920144696,-2.0387470998121855,2.5056403682590513,3.0442621155137846,-1.5346736637801497,0.6559970019955106
2019-02-26 00:00:00,3.2040598243992324,-2.237545779504134,1.9746290998593075,2.791880279718805,-1.5319561208356933,0.9260435606499929
2019-02-27 00:00:00,3.088633202698213,-2.346477816396282,1.6037463759385175,2.143935340280786,-1.6027904608365642,1.0426994443434388
2019-02-28 00:00:00,2.2534236498023015,-2.629966986571139,1.7636709349343644,1.7858955946966302,-1.611097992339959,1.4334419811507075
2019-03-01 00:00:00,1.9329621556255192,-2.4195438765187167,1.3390798115423852,1.8384656825601162,-1.665742877327844,1.4277118908641955
2019-03-02 00:00:00,0.9875559907405522,-2.5350001016841412,1.2588414171805056,2.0145455879204146,-1.9501472016306574,1.2009202795035192
2019-03-03 00:00:00,1.4656595778128287,-2.4177793907064133,1.0813299205729103,1.9948608238245606,-1.964294876574458,1.00826477540406
2019-03-04 00:00:00,1.8559077737510332,-2.2945910220250343,-0.0417441066619717,2.333350590594426,-1.8369496082923429,0.9303983632787208
2019-03-05 00:00:00,2.0437225862261217,-2.16731419282493,0.34730129221045836,2.2492511472924246,-1.9511944340675549,0.8065826606208197
2019-03-06 00:00:00,2.937491931640309,-2.354530871762684,0.5097727555132748,2.054676539017688,-1.833376254863114,1.2369849128013382
2019-03-07 00:00:00,3.6866767854821254,-2.3203021833351385,1.3127629919689654,2.534038442749201,-1.8370100363003972,1.5584364477015495
2019-03-08 00:00:00,3.5773313979273214,-2.0201712169292647,1.3394498676832203,3.22653377341842,-1.8908665634553914,1.0225650512370694
2019-03-09 00:00:00,2.519052484909654,-1.784909569474041,0.7778169276942318,2.739285790497249,-1.7901265925904493,1.0638801383853709
2019-03-10 00:00:00,3.110895576410586,-1.7240484736453876,0.8271330372694324,2.9435557047384084,-1.7454844957412798,1.1108213858303615
2019-03-11 00:00:00,3.5272559142787356,-1.7853338140160695,0.025480875171414397,2.207877233075584,-1.748900454631562,0.9093894343146569
2019-03-12 00:00:00,3.718641523823209,-2.056400812025652,-0.15169582198374942,1.8460164925689158,-1.675605915988646,1.1205794959591289
2019-03-13 00:00:00,4.185415750488209,-1.9765508354538999,0.560362558806603,1.9574063920867057,-1.7306068992104433,1.584495141572964
2019-03-14 00:00:00,3.508391669253585,-2.0652078369100795,0.695787679146638,2.770721273236619,-2.013104575845312,1.7734901320558816
2019-03-15 00:00:00,4.493557357426187,-2.012360117586397,1.3020173921896288,2.590719717353841,-2.059569225828531,2.0534909876777236
2019-03-16 00:00:00,3.8523138146642326,-2.1775387777844495,0.5280114191820038,2.4511957802972946,-2.274649053811946,1.670403430703251
2019-03-17 00:00:00,4.149645337540826,-2.2255540792682575,0.6870466065107071,2.7077483350052303,-2.125784829054832,1.609212546208666
2019-03-18 00:00:00,3.3061091283637447,-2.2058415885752356,0.714161442691154,2.908277262172542,-1.9891608412079202,1.3393308891472337
2019-03-19 00:00:00,3.0261436981974237,-2.1789358225742586,1.285447032666724,2.7331480201047444,-1.8858067601434922,1.4343017186199365
2019-03-20 00:00:00,3.8444927863733707,-2.118413346822896,1.5841869317419954,3.7330314104877726,-1.8667185831549788,1.5386059532687397
2019-03-21 00:00:00,3.7147227399127263,-2.260264638627663,1.7828803229876622,3.5808160917564402,-1.7986593203953531,1.8037029687569368
2019-03-22 00:00:00,4.063455095973114,-2.501003667707438,2.2331600790078263,3.6302167368436784,-2.049524148162312,2.108415255068622
2019-03-23 00:00:00,4.084642557567764,-2.1737799716665047,1.9060000637272898,3.474923929675958,-2.0662287022920993,2.1660631482202914
2019-03-24 00:00:00,3.975436344943734,-1.7837569125708355,2.2315456166289134,3.702604398100709,-2.2315369766652617,1.7851690764553565
2019-03-25 00:00:00,4.455393462130918,-1.846278619045793,1.7078113391572676,4.1902438736377405,-2.2354343329554958,1.37892768813835
2019-03-26 00:00:00,4.220206775187857,-2.199952864435835,1.329671805736218,4.722464899818921,-2.0179783105627744,1.6009702571375064
2019-03-27 00:00:00,3.5023493129177377,-2.373469289190223,1.621425603841751,4.2049212473328295,-1.9195608981503303,2.035860103096029
2019-03-28 00:00:00,3.3443387681207737,-2.288793805598386,1.1731590754405201,4.530808265406027,-1.898388638591403,1.9585257112373207
2019-03-29 00:00:00,3.7159054601765273,-2.089777291657107,1.4611227859207498,4.575439207809902,-1.9788143636013296,1.5211793635834585
2019-03-30 00:00:00,3.944536669220698,-2.3732016067091073,1.5449667889128849,4.769575696147033,-2.129060566404169,2.13569540435356
2019-03-31 00:00:00,3.468230442346423,-2.405435074710254,1.8838159260211018,4.541405654708583,-2.1158201960077614,2.1889807115205837
2019-04-01 00:00:00,3.4154288165256577,-2.379839647272266,1.829355926334659,4.352033162854783,-2.011379648353397,2.156485971749546
2019-04-02 00:00:00,3.4377210418641546,-2.256162547851883,1.8290513861799587,4.608521131048877,-2.011338166891691,1.8137058827426966
2019-04-03 00:00:00,3.5351977451172414,-2.3618531349676863,1.9560554993579118,4.810217208252149,-2.221209344779774,1.85638953932209
2019-04-04 00:00:00,3.306695041933726,-2.634013061254883,1.7506302125852522,5.168268208438668,-2.2049256483590502,2.055238314412617
2019-04-05 00:00:00,3.378770350167412,-2.4955425270419824,1.5954541275114846,4.988915844289626,-2.401309835941488,2.165192615397621
2019-04-06 00:00:00,3.4107088829579895,-2.3196468294086885,1.7878174503987214,4.766508377390286,-2.2741561905452863,1.9741411630470131
2019-04-07 00:00:00,3.8825369002184913,-2.376559510739451,1.8067449372795932,3.856967283819305,-2.333424145100085,1.9844349629856
2019-04-08 00:00:00,4.244485092248396,-2.3476641660109925,1.729201003192783,3.4666068322519865,-2.433522363410272,1.8663385731699234
2019-04-09 00:00:00,4.239977097446351,-2.4596266940248035,1.7558671020104197,3.5713054761819985,-2.306007113197365,2.3186737195569087
2019-04-10 00:00:00,4.170047212679431,-2.5997426967727884,2.1992168938010375,3.4357227941596995,-2.2387606813363115,2.482480076035655
2019-04-11 00:00:00,4.273474598176884,-2.4293816372806014,2.022950412671126,3.9389069802484276,-2.223225363374631,2.2761946863085756
2019-04-12 00:00:00,4.081817336337467,-2.397923110725033,1.8858898798469053,3.6620413283363242,-2.0150343419618997,1.9736295200583753
2019-04-13 00:00:00,3.8477037591047853,-2.3601223044966484,1.4733808138486084,3.7126963587303794,-2.0170471134926826,2.092236205608879
2019-04-14 00:00:00,3.734283830013596,-2.180205172910485,1.587222453432208,3.7696710378040974,-2.151093016846286,2.00395589785055
2019-04-15 00:00:00,3.740313647886361,-2.4310616642975984,1.8555182246971809,4.3287099296377445,-2.134222002946983,1.960496902621755
2019-04-16 00:00:00,3.59687825102583,-2.5474739124475185,2.109557526094341,4.200867110493887,-2.2071750020960703,1.7649400913048456
2019-04-17 00:00:00,3.8785256328404554,-2.527784235479148,2.1209089659069402,4.435940134783973,-2.1004724625176348,1.6550400148275548
2019-04-18 00:00:00,4.266206019007311,-2.6292136332322618,2.355021580730719,4.542676713803138,-2.1260102110141967,1.8551921762455732
2019-04-19 00:00:00,3.883885544374243,-2.4912859416206032,2.4814217778756142,4.845307135397706,-2.136981262746478,1.912217980606309
2019-04-20 00:00:00,4.081440027365029,-2.5463068641535673,2.6842147111578987,5.065281024444123,-2.3487815051107077,2.598009417780355
2019-04-21 00:00:00,4.166686020632588,-2.7276667347849166,2.8124107428393605,4.976118381925672,-2.3472527175080358,2.6778894501859876
2019-04-22 00:00:00,4.412576544406385,-2.6898768446233783,3.071704505011198,4.426689202132955,-2.362903691640192,2.3506675938297716
2019-04-23 00:00:00,4.5002026750374045,-2.6453486795179404,2.8181758166662534,4.464899916889796,-2.489653854125827,2.032626547467215
2019-04-24 00:00:00,4.122437968688192,-2.476885423833665,2.3254873227315436,4.568853045045413,-2.4979049394022264,2.2365064226524707
2019-04-25 00:00:00,3.899099181916569,-2.447891149001095,2.48982143859019,4.7495327517793005,-2.431080136817627,2.2205304148448755
2019-04-26 00:00:00,4.150044506761031,-2.4161399871004656,2.6528034696900633,4.593741624080507,-2.435833822432261,2.5983415175269937
2019-04-27 00:00:00,4.675941649289607,-2.421774452955394,3.000943423963978,5.046061339067267,-2.6115186910750867,2.6580911707090773
2019-04-28 00:00:00,4.011675244940488,-2.527254090168243,3.195509419285112,5.0623279248763655,-2.611923987273761,2.2050765799200533
2019-04-29 00:00:00,4.364362471510214,-2.714561082330999,3.5427769645619707,4.801748620650151,-2.639402280200215,2.079915108082381
2019-04-30 00:00:00,4.925754305311212,-2.6664787653923874,3.436459094464652,4.751078616124965,-2.582685720527402,2.0638696379351122
2019-05-01 00:00:00,4.901728423781226,-2.756165038514518,3.2449018766492164,5.463861760480576,-2.555930542437983,2.31576880887442
2019-05-02 00:00:00,5.131633166132609,-2.4309782390312638,2.6110657989495376,5.624679188586413,-2.5999430053752297,2.152369444168586
2019-05-03 00:00:00,4.876850684126488,-2.2594507294946093,2.6421817228891906,5.884749577332428,-2.640778491254065,2.3242325537827977
2019-05-04 00:00:00,4.892848350599307,-2.275286675775189,2.3956579407642016,5.403942056053325,-2.6095583695234597,2.076196054911312
2019-05-05 00:00:00,4.3820448945561195,-2.341759929421719,2.4520831273509907,5.15410716816178,-2.4762266430459303,2.2358479702938983
2019-05-06 00:00:00,3.744088631108535,-2.485826771796005,2.4461299461524275,4.966459278416449,-2.463652934971839,2.464757663024251
2019-05-07 00:00:00,4.43329059703307,-2.8201201983322988,2.585471519008399,5.131221611094385,-2.3124233238756204,2.96210968678188
2019-05-08 00:00:00,4.27162993606803,-2.870242880027633,2.4998686383976336,5.135867513667421,-2.2370241983583994,3.005909104249418
2019-05-09 00:00:00,4.343071527967126,-2.8494171414480864,2.80096381922296,5.029339922802251,-2.136330088622736,2.7246740815928105
2019-05-10 00:00:00,4.065836455474444,-2.8121339008674484,1.7203869749765992,4.999500569747839,-2.0783681141138333,3.223436703009641
2019-05-11 00:00:00,3.850157983409059,-2.7426849560407027,1.948972110241453,4.820271732031852,-2.011596302973654,3.090312692467282
2019-05-12 00:00:00,4.13699165948894,-2.612314439315526,2.5039268544463456,4.92402418331239,-2.305675721346648,3.301142914044094
2019-05-13 00:00:00,4.152750020937172,-2.803434206837015,3.187198736199706,5.508868007912442,-2.300016776205481,3.017215701301691
2019-05-14 00:00:00,4.571818328201746,-2.942608923664601,3.2820004032828276,4.943892246886666,-2.224081973563386,3.0380664946182163
2019-05-15 00:00:00,4.918700336896437,-2.6746355255024117,3.7280968701317514,5.2479044118281655,-2.1443545695653383,2.7627049574994107
2019-05-16 00:00:00,5.135203973323277,-2.5938929168879343,3.4815706507963666,5.887489528519141,-2.362267695042231,2.9379564989896028
2019-05-17 00:00:00,5.271590260876851,-2.733778683017193,3.231635764024497,5.767762047750839,-2.344251885153143,3.2405319829504755
2019-05-18 00:00:00,5.886042512364263,-2.789310519479519,3.255997764924251,5.553571321297765,-2.406609470854942,3.036983301991149
2019-05-19 00:00:00,5.348881207366922,-2.8300584775693665,3.0648159282232634,5.961127262351064,-2.225092840139775,2.8727102746794735
2019-05-20 00:00:00,5.3335462563941425,-2.837489409541514,2.6053618071022635,5.545445649711123,-2.5097448475484483,3.063923514271293
2019-05-21 00:00:00,5.792103189262742,-2.7667483512167577,2.368971085268057,5.61100037763411,-2.6451919721214567,2.8165829431685685
2019-05-22 00:00:00,6.20460214138559,-2.3551628172868457,1.9425505692114475,5.292195859564551,-2.884152995022036,2.407434269435953
2019-05-23 00:00:00,5.4502033834257535,-2.452997046044337,2.3153973647780215,4.76747529111962,-2.8100561539015443,2.735915809983365
2019-05-24 00:00:00,5.32842787528191,-2.444487858982753,2.385849170964742,5.016622048775429,-2.4817479181224837,2.8339366575017744
2019-05-25 00:00:00,5.933766217393243,-2.850128089962921,2.2845104080096985,4.815005631057674,-2.5379030149785837,2.906036668919433
2019-05-26 00:00:00,6.052651516095225,-2.9455797479280337,2.121461412842123,5.117520850060817,-2.563748460044222,3.1804540575033577
2019-05-27 00:00:00,6.020119898248707,-2.717809632421029,2.479703819668039,5.738385340176907,-2.5291191006070073,3.4362211822722912
2019-05-28 00:00:00,5.825352478900965,-2.6934547350902514,2.8847004346005733,6.455431254197791,-2.5905996166195253,3.3593902719665025
2019-05-29 00:00:00,5.610794898674992,-3.5163656859282404,2.329648416825682,6.390108075204831,-2.5797487696900525,2.9849249888875105
2019-05-30 00:00:00,5.749235041049244,-3.2479929707857367,1.8375051031695335,6.661949196184142,-2.572605417754581,2.8643508893652374
2019-05-31 00:00:00,5.62083573843242,-2.831926951604227,2.5039446543895436,6.659864806453281,-2.7196176583728158,3.182896324551379
2019-06-01 00:00:00,5.622160666008679,-3.205822476526508,1.9282811062508274,6.397034369529987,-2.7417065157534086,3.2728625227958577
2019-06-02 00:00:00,5.681948640576402,-2.8754225371781863,2.393124409399609,5.6733779131508415,-2.664486526773208,3.1053669965106927
2019-06-03 00:00:00,5.390745425140491,-3.377135989819152,3.246127342551328,6.351364756644869,-2.5908665147068572,2.8923669232671596
2019-06-04 00:00:00,5.7188352304309715,-3.1100738917955426,3.8889132830971267,5.936272911822578,-2.4994725124934236,3.218858657604057
2019-06-05 00:00:00,7.036998762603108,-3.0766320377937086,3.956621450627053,6.480654440149349,-2.543867422620436,3.16776094403254
2019-06-06 00:00:00,5.9192945538241615,-3.4590667960526638,3.9913239854689753,6.598784863612806,-2.5776313599978664,3.4818608123948365
2019-06-07 00:00:00,6.024989579918373,-3.26298433909952,4.734509532093949,6.137145701636074,-2.562451642649298,3.7725527237998797
2019-06-08 00:00:00,5.619909016186583,-2.996445734876818,3.1508427529388716,6.260906623367711,-2.6993716352910035,3.5461109132626456
2019-06-09 00:00:00,5.913296723267378,-2.934405598274921,2.836455916060623,7.054716838612422,-2.8069853695920957,3.8580849746695556
2019-06-10 00:00:00,5.896209338125194,-2.851739042376822,3.2058956719052083,7.445966080764764,-2.833773320178252,3.7816826799685312
2019-06-11 00:00:00,6.199964623663478,-2.961854530065663,2.9353906171618482,6.94209714996953,-2.9771627113430768,3.7745737046789984
2019-06-12 00:00:00,6.608934104750431,-3.2922843348098954,3.449474327944081,6.471891420943875,-2.907014738931089,2.7739531362088066
2019-06-13 00:00:00,6.480812998353432,-3.1060096237296895,3.25136382698057,6.442843297810891,-2.788136859822669,2.5026846487676364
2019-06-14 00:00:00,6.797832654023377,-2.788396128970723,3.1803109833742518,6.310089981890366,-2.8856391838613535,2.3166005746787337
2019-06-15 00:00:00,5.513855731914211,-2.6566998941547286,2.948830077719781,6.789326133275432,-2.83927605053527,2.4233795774712727
2019-06-16 00:00:00,6.274339722686603,-3.08937370529154,2.672426318362453,6.961459746549248,-2.918147503388255,2.6853683296062787
2019-06-17 00:00:00,6.314503257038201,-3.3368387611434116,2.46204322984901,6.037392455244887,-3.0207494741256493,2.9000850846761757
2019-06-18 00:00:00,6.650023284731202,-3.411832761717741,2.6570450390867104,6.275064017056267,-2.772685851589515,3.1156264905605395
2019-06-19 00:00:00,5.913204106349464,-3.602100764995955,2.3666216750866624,6.175695981660466,-2.915894986701978,2.868134950376784
2019-06-20 00:00:00,5.535261716942961,-3.4636107377769663,2.866979631352154,6.196455738214065,-3.059726589715726,3.2577812623963918
2019-06-21 00:00:00,5.6741130681410015,-3.298394083955569,3.112163407860006,6.305309622992601,-3.008644721453155,4.012393439462534
2019-06-22 00:00:00,5.711359423985535,-3.50433642558472,3.470736868110066,6.800821608863419,-2.967242644027322,3.6692661047618578
2019-06-23 00:00:00,5.868986711039623,-3.261326595907853,2.8497009811088883,7.06988409237174,-2.892696789592328,3.2798221296160053
2019-06-24 00:00:00,6.327607935794545,-3.1092606085600063,2.1653608341412975,6.522573674691933,-2.678067804113966,2.9753762466257205
2019-06-25 00:00:00,5.46969567179981,-3.2124155690249574,2.3205690178988214,6.411619591302303,-2.8536526881043938,3.0597850764302055
2019-06-26 00:00:00,5.984247907482926,-3.2229168621651407,3.5750245672848675,6.164625830144763,-2.9714982858289587,2.8647792239317513
2019-06-27 00:00:00,5.963395432996099,-3.5800805908205486,3.875216596646556,5.4719938940680235,-2.7851349659285556,2.2171314464792395
2019-06-28 00:00:00,5.858015912379909,-3.539407177498793,3.37856862393914,5.608995265785105,-2.73096330901659,1.835303080411047
2019-06-29 00:00:00,5.2376711495086345,-3.4444478919307584,3.392015225690712,6.496892200600154,-2.7108058077632715,2.5582657140183374
2019-06-30 00:00:00,5.611987476343157,-3.3435087755013044,3.525160087533212,5.726141514754882,-2.8914548407223735,3.204235656738026
2019-07-01 00:00:00,4.635419074332348,-3.228840373981799,2.7545735579173187,5.825253460355683,-2.7934473570772034,3.8202346271527
2019-07-02 00:00:00,5.219926791969302,-3.1727121760741404,3.313003088422687,5.8840195404991045,-2.7674090420846915,3.7098563061939833
2019-07-03 00:00:00,4.72390495246837,-3.2335579397804888,3.081546787843112,6.059398967134373,-2.838887891458715,3.108925008854717
2019-07-04 00:00:00,5.024495122969759,-3.1739099646905022,2.9328280624749326,5.704052808861688,-3.007190223918717,2.8827991188283164
2019-07-05 00:00:00,5.173311115772599,-2.995554638351674,2.866141180327028,5.2585049497309875,-3.03628912899762,2.252816808827917
2019-07-06 00:00:00,5.863487062015246,-3.0747778922982008,3.324336861301295,4.939638975725225,-2.840258583432551,1.7498490113468588
2019-07-07 00:00:00,5.77721080049068,-3.0576738864540585,2.7978154956953527,5.747098224719125,-3.0838347520897242,2.1464252564131585
2019-07-08 00:00:00,5.473773786565091,-3.1378012513080846,1.942544624158352,5.45256309976492,-3.2217245671545998,2.573966396093988
2019-07-09 00:00:00,5.326740223817968,-3.277459789852243,2.2488290116887524,5.414960854783909,-3.298035546209666,3.540216752116093
2019-07-10 00:00:00,6.0442528571693055,-3.1743360577498385,1.3427056975209188,6.420874920928458,-3.3232768456858954,3.3522110918313155
2019-07-11 00:00:00,6.246230103070295,-3.2829445867447373,1.4937446452970988,6.046265334771317,-3.288798424371055,2.6184707152161213
2019-07-12 00:00:00,5.961763083436576,-3.2033546452794166,2.3405645462348934,6.197746003574917,-3.138440095819582,2.6293642726924435
2019-07-13 00:00:00,5.8162827395375025,-3.203932891926191,2.68740365157706,6.617689640490841,-3.0932650191294995,2.5569158686709748
2019-07-14 00:00:00,5.051277372462813,-3.25799649054004,3.190336129970724,6.926796700389817,-3.111490238021154,2.3933280732171607
2019-07-15 00:00:00,5.433157749734663,-3.3017973445177224,3.365491344045494,6.1371937539972015,-3.100046528921134,2.6720530592661387
2019-07-16 00:00:00,4.640749173953289,-3.3640351528323746,4.444995805116617,5.790828845569328,-3.0519820945035554,2.092605919305597
2019-07-17 00:00:00,5.314050298417234,-3.595780720005145,3.692728353590283,5.983270543764184,-3.2952678077421336,2.3245947330394077
2019-07-18 00:00:00,5.50834458588186,-3.4452865769814918,3.6498894972672167,6.906784218625064,-3.150479047295985,2.7734412719082475
2019-07-19 00:00:00,6.852136181032031,-3.3582101133689304,3.1533772648182072,6.318716516180225,-3.271166834888532,3.5365070465918693
2019-07-20 00:00:00,6.021414945798332,-3.190817123214501,3.562879455799026,5.986334248999406,-3.3192216120997844,3.5133134406664492
2019-07-21 00:00:00,5.923183845560368,-3.297505109895744,3.290445711529019,6.187387819794485,-3.265587231193904,3.9056053131675177
2019-07-22 00:00:00,6.887726991488913,-2.9635710394089414,4.137394762900897,6.442693057237468,-3.27749747424756,3.34639254417131
2019-07-23 00:00:00,7.286943914204391,-3.1050497369417984,3.433398031373227,6.666283687614074,-3.222170432726104,2.9887521535362462
2019-07-24 00:00:00,6.540265569378082,-3.304401143903757,4.0751617292544156,6.023081604580256,-3.2234507559753753,3.683215792479994
2019-07-25 00:00:00,6.483277635614732,-3.480839491594856,4.058717527826769,5.6969399832798855,-3.2768907692195,2.589095987859613
2019-07-26 00:00:00,6.311876214528785,-3.7512170771628206,3.6501132746169445,5.843957055194489,-3.101614772053625,2.3336300913204338
2019-07-27 00:00:00,6.332951662138506,-3.3599309982301135,3.6927760835481425,6.501250419785274,-3.067558327460737,3.0447552520296677
2019-07-28 00:00:00,5.79910445926807,-3.095453598361364,3.5412323599957,6.1936066448725935,-3.0895010783578765,2.778596522330334
2019-07-29 00:00:00,5.730321016464872,-3.038982663803615,3.4784491265718334,6.071937042951188,-3.0580416809250512,2.533094488917579
2019-07-30 00:00:00,4.84077469799608,-3.266187668808238,3.0743740179380397,5.4609792372062,-3.199552039418801,2.359551294041308
2019-07-31 00:00:00,5.120243677019033,-2.9547677585131655,2.4603024235489652,6.472502604201701,-2.9574919985962933,2.4465133731273143
2019-08-01 00:00:00,5.493183157898596,-3.1043552312829314,2.2209620500507525,6.349043249671513,-3.1666272387398617,3.055383900316576
2019-08-02 00:00:00,5.390912567480064,-3.198416629587331,1.2054193269981428,6.70916048734051,-3.1763184942379508,3.4089831114040257
2019-08-03 00:00:00,4.536149366966379,-2.982935650928798,1.9883386257077496,6.450420472528439,-3.231405771434169,3.1550077315679927
2019-08-04 00:00:00,5.326831580095455,-2.954953585111874,1.2873389193246703,6.2788109596229225,-3.2770645796876607,3.566749268658038
2019-08-05 00:00:00,5.569450155733451,-2.690595895892109,1.3789782581043069,5.370117513598611,-3.3282358687452454,3.451556975412323
2019-08-06 00:00:00,5.131036154008038,-2.804723168364481,1.9808349406625845,4.368528746762657,-3.4099861855574503,3.6522085899916665
2019-08-07 00:00:00,5.0448243679905005,-2.986373824281877,2.55341457581805,5.268340247134067,-3.204105419943785,2.737162281971706
2019-08-08 00:00:00,4.276052152490613,-3.150982357834257,1.3294222174197485,5.364975296488541,-3.377565752868516,3.605905001960082
2019-08-09 00:00:00,3.9651420895003606,-3.4583889616323824,1.469201048990906,5.4942615646360915,-3.1976971529322737,3.397043038865817
2019-08-10 00:00:00,4.012685981649082,-3.4505796326888563,1.9272122720457099,4.882381558473852,-3.1047217835564807,1.555896452263025
2019-08-11 00:00:00,5.065621777129824,-3.2284748004283763,2.0118766163359805,4.591512542409238,-3.1839512689812572,2.6671112345380843
2019-08-12 00:00:00,4.785340330625816,-3.1421051660903005,2.9026710132822062,5.316265918106512,-3.1055720225836505,2.5635409370115063
2019-08-13 00:00:00,5.305798611387658,-3.1639796679757937,2.1891571629280606,6.172680333879064,-3.148190641664262,2.264394459307517
2019-08-14 00:00:00,5.033292517544571,-3.339225425717344,0.8925301443968823,5.691832937734542,-3.3204771171003546,1.932442789936339
2019-08-15 00:00:00,5.271381140386098,-3.2776959484379184,1.7305451494629835,5.939074156811556,-3.4438510379505227,2.2613272663219948
2019-08-16 00:00:00,5.2383847551605855,-3.0998583848168964,1.5244159054106285,5.899871939656928,-3.2703244365695214,1.8013740305036694
2019-08-17 00:00:00,5.7558725263386235,-3.0559358195695197,0.6486697694355765,5.732623484515428,-3.1469037599702085,1.6416300069071612
2019-08-18 00:00:00,5.400968456945713,-3.0636391005063293,0.9771537704800557,6.491420644761187,-3.1058660290396363,1.5515896410935106
2019-08-19 00:00:00,4.621852304327302,-3.2312130929791754,2.033758707217881,6.034336674338921,-3.1615419534683857,1.6306284013196113
2019-08-20 00:00:00,4.16310999480312,-3.0701980803233004,1.386832258250471,6.436464860267867,-3.1693487314017803,1.5932549105050142
2019-08-21 00:00:00,4.257055341778101,-3.63741326586613,2.9344649291771767,6.365229324880904,-3.187839156486282,2.2293658052407146
2019-08-22 00:00:00,3.9891525895586297,-3.451834696376873,2.322837510586014,6.148104979499999,-3.3764790678672956,2.425751727126703
2019-08-23 00:00:00,4.5859839086252645,-2.9296917730124075,2.382201226777748,6.56677428881131,-3.2787171858133486,2.630415066800359
2019-08-24 00:00:00,4.618116552877173,-3.2406742293186843,1.7505343270551987,6.430750005025718,-3.149306452397216,2.879878934741755
2019-08-25 00:00:00,5.938825572352874,-3.2502864987672018,1.9480809436512545,6.176298527668723,-3.1056565875983453,2.7611044597235708
2019-08-26 00:00:00,5.054644037726023,-3.2137697967827497,2.009517150309866,6.573545144279951,-2.8829872460175006,2.29376540105078
2019-08-27 00:00:00,5.268857063500555,-3.2581012934360762,1.4022921200835552,6.807767385293284,-3.019017318225802,3.1199792579714023
2019-08-28 00:00:00,4.848077112344585,-3.0422799919604455,3.017510569721124,6.953493087820386,-3.074756120953235,3.359917065909526
2019-08-29 00:00:00,4.813057570493029,-2.972960884038555,2.635769088680898,5.143658539998638,-3.030053238589427,3.7927408020882742
